timestamp_utc,instrument_symbol,open_price,high_price,low_price,close_price,interval_traded_volume,bid_volume_level_1,ask_volume_level_1,bid_distance_level_1,ask_distance_level_1,bid_volume_level_2,ask_volume_level_2,bid_distance_level_2,ask_distance_level_2,bid_volume_level_3,ask_volume_level_3,bid_distance_level_3,ask_distance_level_3,bid_volume_level_4,ask_volume_level_4,bid_distance_level_4,ask_distance_level_4,bid_volume_level_5,ask_volume_level_5,bid_distance_level_5,ask_distance_level_5,bid_volume_level_6,ask_volume_level_6,bid_distance_level_6,ask_distance_level_6,bid_volume_level_7,ask_volume_level_7,bid_distance_level_7,ask_distance_level_7,bid_volume_level_8,ask_volume_level_8,bid_distance_level_8,ask_distance_level_8,bid_volume_level_9,ask_volume_level_9,bid_distance_level_9,ask_distance_level_9,bid_volume_level_10,ask_volume_level_10,bid_distance_level_10,ask_distance_level_10
2026-02-15T18:15:00Z,ETH-USDT,1975.45,1975.45,1975.45,1975.45,206.074,410.0278,2.1202,0.2531,0.2531,481.0789,11.0501,0.7593,0.7593,552.2288,101.0047,1.2655,1.2655,807.2364,139.58,1.7717,1.7717,991.5853,211.6454,2.278,2.278,1059.8279,313.1504,2.7842,2.7842,1126.3058,564.5989,3.2904,3.2904,1439.7155,796.5196,3.7966,3.7966,1789.6483,1088.8832,4.3028,4.3028,1917.0737,1405.6566,4.809,4.809
2026-02-15T18:20:00Z,ETH-USDT,1979.65,1979.65,1979.65,1979.65,343.64885,675.88,11.4177,0.2526,0.2526,725.9213,14.9277,0.7577,0.7577,932.8295,70.7213,1.2628,1.2628,1025.4809,121.8635,1.768,1.768,1285.1889,221.9161,2.2731,2.2731,1547.3926,265.9906,2.7783,2.7783,1861.0947,364.5328,3.2834,3.2834,2014.0055,567.3176,3.7885,3.7885,2145.8126,853.4172,4.2937,4.2937,2177.6423,1104.2915,4.7988,4.7988
2026-02-15T18:25:00Z,ETH-USDT,1970.25,1970.25,1970.25,1970.25,39.3361,43.043,35.6292,0.2538,0.2538,57.1028,127.4192,0.7613,0.7613,78.8503,146.8635,1.2689,1.2689,303.1284,254.2239,1.7764,1.7764,326.4998,678.4418,2.284,2.284,532.1733,875.3309,2.7915,2.7915,731.5977,941.5082,3.2991,3.2991,981.2612,1070.3466,3.8066,3.8066,1230.33,1132.6631,4.3142,4.3142,1589.8326,1302.6291,4.8217,4.8217
2026-02-15T18:30:00Z,ETH-USDT,1962.55,1962.55,1962.55,1962.55,78.4044,40.2496,116.5592,0.2548,0.2548,135.4613,126.8206,1.2739,0.7643,171.4838,215.6504,1.7834,1.2739,479.4349,239.6201,2.2929,1.7834,566.6264,483.7008,2.8025,2.2929,628.2184,886.7226,3.312,2.8025,924.3472,928.7267,3.8216,3.312,964.3597,1161.6822,4.3311,3.8216,1077.7078,1207.9388,4.8406,4.3311,1302.7027,1562.0476,5.3502,4.8406
2026-02-15T18:35:00Z,ETH-USDT,1964.65,1964.65,1964.65,1964.65,93.27715,174.1043,12.45,0.2545,0.2545,363.6941,61.9041,0.7635,0.7635,736.1974,72.7541,1.2725,1.2725,978.3556,103.404,1.7815,1.7815,1323.3253,342.5257,2.2905,2.2905,1449.6352,380.1229,2.7995,2.7995,1678.5824,565.6974,3.3085,3.3085,1875.2559,1154.7204,3.8175,3.8175,2006.193,1205.1795,4.3265,4.3265,2052.553,1339.114,4.8355,4.8355
2026-02-15T18:40:00Z,ETH-USDT,1965.65,1965.65,1965.65,1965.65,105.6618,104.9936,106.33,0.2544,0.2544,129.089,155.3683,0.7631,0.7631,246.9877,176.26,1.2718,1.2718,575.9993,329.7752,1.7806,1.7806,687.3899,590.659,2.2893,2.2893,1061.701,887.0451,2.7981,2.7981,1333.8983,1126.0031,3.3068,3.3068,1574.4892,1618.3659,3.8155,3.8155,1690.7277,1866.7622,4.3243,4.3243,1877.549,2015.1438,4.833,4.833
2026-02-15T18:45:00Z,ETH-USDT,1955.85,1955.85,1955.85,1955.85,90.95105,0.1622,181.7399,0.2556,0.2556,0.1956,522.1834,0.7669,0.7669,20.6349,1277.861,1.2782,1.2782,403.0904,1511.6122,1.7895,1.7895,454.2919,1749.6698,2.3008,2.3008,790.6219,1890.9933,2.8121,2.8121,932.093,2152.0678,3.3234,3.3234,1449.6128,2394.171,3.8346,3.8346,1585.6353,2591.814,4.3459,4.3459,1827.0364,2828.5198,4.8572,4.8572
2026-02-15T18:50:00Z,ETH-USDT,1958.05,1958.05,1958.05,1958.05,128.86225,11.7986,245.9259,0.2554,0.2554,13.9602,368.1321,0.7661,0.7661,326.0092,415.6844,1.2768,1.2768,365.7058,490.3128,1.7875,1.7875,607.8467,882.1371,2.2982,2.2982,836.0874,949.6522,2.8089,2.8089,992.1294,1467.4765,3.3196,3.3196,1224.1222,1718.0886,3.8303,3.8303,1541.0091,1844.9194,4.3411,4.3411,1622.1429,2021.9507,4.8518,4.8518
2026-02-15T18:55:00Z,ETH-USDT,1958.55,1958.55,1958.55,1958.55,105.9827,30.5836,181.3818,0.2553,0.2553,165.5427,272.3247,0.7659,0.7659,210.8458,297.7955,1.2765,1.2765,620.7443,437.1399,1.787,1.787,850.6649,627.5369,2.2976,2.2976,866.2148,900.263,2.8082,2.8082,1089.8743,1178.5417,3.3188,3.3188,1249.1381,1296.1094,3.8294,3.8294,1649.2296,1324.7176,4.3399,4.3399,1774.7311,1613.01,4.8505,4.8505
2026-02-15T19:00:00Z,ETH-USDT,1947.75,1947.75,1947.75,1947.75,132.8107,1.0214,264.6,0.2567,0.2567,76.0214,889.6497,1.7969,0.7701,76.0274,911.2365,2.8238,1.2835,78.4027,941.1314,3.8506,1.7969,83.1529,967.7621,4.364,2.3104,88.1092,990.4072,4.8774,2.8238,94.5548,1409.0785,5.3908,3.3372,95.1928,1848.566,5.9042,3.8506,97.3111,2731.4121,6.4177,4.364,98.4524,6451.6393,6.9311,4.8774
2026-02-15T19:05:00Z,ETH-USDT,1937.05,1937.05,1937.05,1937.05,68.3421,122.8636,13.8206,0.2581,0.2581,168.4578,13.9838,0.7744,1.8069,217.0001,34.5111,1.2906,2.3231,244.205,39.3765,1.8069,2.8394,409.2161,99.2212,2.3231,3.3556,470.5496,146.8984,2.8394,3.8719,1120.3692,372.6202,3.3556,4.3881,1269.4099,449.8275,3.8719,4.9044,1358.9803,554.6552,4.3881,5.4206,1512.0082,756.5442,4.9044,5.9369
2026-02-15T19:10:00Z,ETH-USDT,1941.35,1941.35,1941.35,1941.35,110.00265,113.8766,106.1287,0.2576,0.2576,131.4601,130.3421,0.7727,0.7727,253.7721,314.2471,1.2878,1.2878,286.6224,320.5255,1.8029,1.8029,620.8854,670.587,2.318,2.318,886.7714,1429.5807,2.8331,2.8331,947.6241,1529.9333,3.3482,3.3482,977.6841,1923.4637,3.8633,3.8633,1133.5102,2285.7454,4.3784,4.3784,1727.7166,2436.753,4.8935,4.8935
2026-02-15T19:15:00Z,ETH-USDT,1939.35,1939.35,1939.35,1939.35,155.74765,311.3922,0.1031,0.2578,0.2578,469.9018,27.0981,0.7735,1.2891,712.2333,184.7444,1.2891,1.8047,742.7125,260.0893,1.8047,2.3204,1026.2412,526.7399,2.3204,2.836,1281.6957,1035.3938,2.836,3.3516,1403.3836,1366.8685,3.3516,3.8673,1469.3494,1879.3024,3.8673,4.3829,1962.1256,1975.1262,4.3829,4.8985,2079.3761,2129.7584,4.8985,5.4142
2026-02-15T19:20:00Z,ETH-USDT,1950.05,1950.05,1950.05,1950.05,314.5434,0.06,629.0268,0.2564,0.2564,0.2815,752.5471,0.7692,0.7692,22.6692,882.999,1.282,1.282,33.6151,1365.9767,1.7948,1.7948,49.6042,1543.9044,2.3076,2.3076,177.5086,1755.4412,2.8204,2.8204,188.7778,1834.7471,3.3332,3.3332,654.1603,1858.0429,3.8461,3.8461,685.0981,1934.3806,4.3589,4.3589,728.4274,2120.1101,4.8717,4.8717
2026-02-15T19:25:00Z,ETH-USDT,1948.95,1948.95,1948.95,1948.95,166.4316,53.5469,279.3163,0.2565,0.2565,188.4571,334.0695,0.7696,0.7696,380.0997,362.8801,1.2827,1.2827,654.8637,565.2985,1.7958,1.7958,699.7505,621.8433,2.3089,2.3089,1121.3113,867.6642,2.822,2.822,1187.0812,1125.836,3.3351,3.3351,1252.8126,1445.4541,3.8482,3.8482,1508.9913,1927.3385,4.3613,4.3613,1663.3539,2020.1701,4.8744,4.8744
2026-02-15T19:30:00Z,ETH-USDT,1941.55,1941.55,1941.55,1941.55,121.3692,158.3823,84.3561,0.2575,0.2575,168.9196,118.5066,0.7726,0.7726,300.911,185.2601,1.2876,1.2876,739.7095,231.1941,1.8027,1.8027,794.1873,596.0653,2.3177,2.3177,838.0729,769.048,2.8328,2.8328,896.7191,1253.3875,3.3478,3.3478,909.0087,1441.5585,3.8629,3.8629,981.3239,1602.8683,4.3779,4.3779,1123.9201,1760.4354,4.893,4.893
2026-02-15T19:35:00Z,ETH-USDT,1934.05,1934.05,1934.05,1934.05,493.65215,4.2295,983.0748,0.2585,0.2585,4.2811,1003.2655,0.7756,0.7756,4.2911,1208.657,1.2926,1.2926,5.5682,1462.6877,1.8097,1.8097,5.6382,1781.5544,2.3267,2.3267,17.8852,1892.2792,2.8438,2.8438,47.2465,2246.6831,3.3608,3.3608,66.5064,2325.7972,3.8779,3.8779,83.7075,2534.2631,4.3949,4.3949,373.4994,2686.297,4.912,4.912
2026-02-15T19:40:00Z,ETH-USDT,1934.55,1934.55,1934.55,1934.55,106.2533,73.3668,139.1398,0.2585,0.2585,75.7191,147.1445,0.7754,0.7754,107.042,198.8862,1.2923,1.2923,167.0741,434.2245,1.8092,1.8092,294.2604,712.3405,2.3261,2.3261,499.5687,1130.9618,2.843,2.843,584.965,1420.5609,3.36,3.36,826.7263,1631.5346,3.8769,3.8769,1438.3156,1890.9043,4.3938,4.3938,1478.4897,1924.0789,4.9107,4.9107
2026-02-15T19:45:00Z,ETH-USDT,1941.05,1941.05,1941.05,1941.05,174.3663,218.6319,130.1007,0.2576,0.2576,274.3813,217.3918,0.7728,0.7728,297.2882,265.316,1.288,1.288,519.7935,516.6592,1.8031,1.8031,819.4267,740.5311,2.3183,2.3183,1015.2203,1277.2263,2.8335,2.8335,1071.2108,1336.959,3.3487,3.3487,1391.4408,1558.1685,3.8639,3.8639,1809.1403,1780.089,4.3791,4.3791,1997.2448,1935.0939,4.8943,4.8943
2026-02-15T19:50:00Z,ETH-USDT,1943.45,1943.45,1943.45,1943.45,156.83105,28.2857,285.3764,0.2573,0.2573,28.3457,371.9785,0.7718,0.7718,39.571,820.3598,1.2864,1.2864,61.0556,1289.5714,1.8009,1.8009,212.8885,1483.2948,2.3155,2.3155,445.334,1574.189,2.83,2.83,722.2393,1866.634,3.3446,3.3446,771.2748,1952.7468,3.8591,3.8591,852.3589,2219.0498,4.3737,4.3737,1038.4793,2389.2124,4.8882,4.8882
2026-02-15T19:55:00Z,ETH-USDT,1941.35,1941.35,1941.35,1941.35,152.37965,11.008,293.7513,0.2576,0.2576,13.4069,344.3991,0.7727,0.7727,30.6764,724.5465,1.2878,1.2878,72.6883,990.3109,1.8029,1.8029,379.3398,1400.6667,2.318,2.318,499.4402,1569.6496,2.8331,2.8331,838.1357,1712.098,3.3482,3.3482,1083.0068,1999.4757,3.8633,3.8633,1366.4651,2028.4758,4.3784,4.3784,1670.9039,2072.596,4.8935,4.8935
2026-02-15T20:00:00Z,ETH-USDT,1935.55,1935.55,1935.55,1935.55,218.17295,40.5875,395.7584,0.2583,0.2583,51.5199,482.796,0.775,0.775,90.4939,642.7909,1.2916,1.2916,118.2733,983.5189,1.8083,1.8083,204.9617,1193.9268,2.3249,2.3249,427.2822,1488.7639,2.8416,2.8416,625.5067,1868.9609,3.3582,3.3582,842.5403,1931.8509,3.8749,3.8749,992.3158,2015.7573,4.3915,4.3915,1069.5754,2070.2952,4.9082,4.9082
2026-02-15T20:05:00Z,ETH-USDT,1944.85,1944.85,1944.85,1944.85,350.94205,7.6795,694.2046,0.7713,0.7713,39.5759,740.2108,1.2854,1.2854,77.7273,796.4387,1.7996,1.7996,137.5328,1200.4878,2.3138,2.3138,181.1281,1264.0435,2.828,2.828,350.5002,1444.6654,3.3422,3.3422,817.3726,1780.6693,3.8563,3.8563,844.4979,1961.0635,4.3705,4.3705,1169.2619,2042.1008,4.8847,4.8847,1454.4345,2123.451,5.3989,5.3989
2026-02-15T20:10:00Z,ETH-USDT,1947.15,1947.15,1947.15,1947.15,174.8468,71.8161,277.8775,0.2568,0.2568,95.3592,325.1529,0.7704,0.7704,134.1548,658.6532,1.2839,1.2839,368.1399,840.5479,1.7975,1.7975,390.3157,917.2717,2.3111,2.3111,585.6275,1190.5289,2.8246,2.8246,843.0633,1242.8136,3.3382,3.3382,1209.5271,1593.2246,3.8518,3.8518,1371.4883,1662.2043,4.3654,4.3654,1635.5167,2006.5956,4.8789,4.8789
2026-02-15T20:15:00Z,ETH-USDT,1942.25,1942.25,1942.25,1942.25,97.5257,194.8885,0.1629,0.2574,0.2574,359.1991,26.5947,0.7723,0.7723,384.144,57.6387,1.2872,1.2872,580.2028,354.4117,1.802,1.802,874.848,643.7282,2.3169,2.3169,1285.7574,946.0525,2.8318,2.8318,1478.4554,1150.1858,3.3466,3.3466,1817.4806,1536.4359,3.8615,3.8615,2015.4168,1856.6919,4.3764,4.3764,2260.256,2464.0143,4.8912,4.8912
2026-02-15T20:20:00Z,ETH-USDT,1944.45,1944.45,1944.45,1944.45,67.82465,128.6055,7.0438,0.2571,0.2571,227.5537,28.3145,0.7714,0.7714,390.5785,103.432,1.2857,1.2857,712.6906,421.8303,1.8,1.8,858.014,725.9122,2.3143,2.3143,1108.7818,771.6712,2.8286,2.8286,1198.4004,874.0179,3.3428,3.3428,1492.8172,1114.2665,3.8571,3.8571,1951.6362,1229.588,4.3714,4.3714,2241.8657,1600.1615,4.8857,4.8857
2026-02-15T20:25:00Z,ETH-USDT,1948.55,1948.55,1948.55,1948.55,46.70285,7.4092,85.9965,0.2566,0.2566,10.9172,157.6593,0.7698,0.7698,149.395,188.667,1.283,1.283,187.2801,561.9515,1.7962,1.7962,450.7137,632.2449,2.3094,2.3094,871.9399,1036.6251,2.8226,2.8226,978.8623,1192.2246,3.3358,3.3358,1250.9432,1378.0536,3.849,3.849,1473.2193,1401.4027,4.3622,4.3622,1524.4647,1681.9676,4.8754,4.8754
2026-02-15T20:30:00Z,ETH-USDT,1951.55,1951.55,1951.55,1951.55,204.60635,409.1015,0.1112,0.2562,0.2562,991.2066,0.2136,0.7686,0.7686,1064.8975,30.5738,1.281,1.281,1323.6428,56.1425,1.7934,1.7934,1411.8464,107.9627,2.3059,2.3059,1475.4956,538.4123,2.8183,2.8183,2054.283,829.1625,3.3307,3.3307,2209.4556,985.7508,3.8431,3.8431,2430.0153,1051.125,4.3555,4.3555,2557.7033,1381.1155,4.8679,4.8679
2026-02-15T20:35:00Z,ETH-USDT,1954.15,1954.15,1954.15,1954.15,231.24835,44.3136,418.1831,0.2559,0.2559,85.4707,925.5038,0.7676,0.7676,105.0571,1228.5509,1.2793,1.2793,129.0039,1617.556,1.7911,1.7911,168.6332,1663.5323,2.3028,2.3028,173.5664,2375.7234,2.8145,2.8145,574.3515,2453.1713,3.3263,3.3263,642.4034,2576.3339,3.838,3.838,1062.2418,2678.8625,4.3497,4.3497,1120.8894,2864.5354,4.8614,4.8614
2026-02-15T20:40:00Z,ETH-USDT,1952.45,1952.45,1952.45,1952.45,289.6964,574.199,5.1938,0.2561,0.2561,804.9297,71.1865,0.7683,0.7683,888.4204,116.9826,1.2804,1.2804,1225.642,179.5122,1.7926,1.7926,1248.4769,438.642,2.3048,2.3048,1405.1938,679.4263,2.817,2.817,1905.4999,1059.9288,3.3292,3.3292,2142.5343,1304.4542,3.8413,3.8413,2336.5498,1672.4585,4.3535,4.3535,2490.8794,2299.0898,4.8657,4.8657
2026-02-15T20:45:00Z,ETH-USDT,1948.95,1948.95,1948.95,1948.95,66.7817,31.018,102.5454,0.2565,0.2565,110.345,110.2412,0.7696,0.7696,147.4084,111.6409,1.2827,1.2827,238.6336,178.7559,1.7958,1.7958,257.8245,217.5054,2.3089,2.3089,405.8431,319.2476,2.822,2.822,586.7565,572.6792,3.3351,3.3351,732.0684,805.4579,3.8482,3.8482,923.1885,1187.432,4.3613,4.3613,970.1127,1282.2207,4.8744,4.8744
2026-02-15T20:50:00Z,ETH-USDT,1947.35,1947.35,1947.35,1947.35,184.0169,11.7661,356.2677,0.2568,0.2568,11.8688,709.9503,0.7703,0.7703,21.7938,797.7274,1.2838,1.2838,62.5723,1194.4869,1.7973,1.7973,141.0039,1355.8822,2.3108,2.3108,458.8094,1654.1846,2.8244,2.8244,601.1252,1865.0668,3.3379,3.3379,870.1609,1944.7304,3.8514,3.8514,1093.7006,2233.9164,4.3649,4.3649,1140.1894,2608.2651,4.8784,4.8784
2026-02-15T20:55:00Z,ETH-USDT,1949.05,1949.05,1949.05,1949.05,233.90585,459.4472,8.3645,0.2565,0.2565,538.311,9.8037,0.7696,0.7696,973.1034,13.2805,1.2827,1.7957,1010.4294,48.9246,1.7957,2.3088,1325.0407,103.9397,2.3088,2.8219,1438.989,433.0467,2.8219,3.335,1740.5597,722.0387,3.335,3.848,2031.6563,775.4932,3.848,4.3611,2132.5746,971.4909,4.3611,4.8742,2215.1674,1485.8387,4.8742,5.3872
2026-02-15T21:00:00Z,ETH-USDT,1954.75,1954.75,1954.75,1954.75,69.18155,46.0667,92.2964,0.2558,0.2558,71.6027,191.7877,0.7674,0.7674,211.4882,210.9945,1.2789,1.2789,300.6843,316.3477,1.7905,1.7905,511.6673,626.6584,2.3021,2.3021,780.7984,965.6775,2.8137,2.8137,864.0145,1152.6315,3.3252,3.3252,1232.3278,1463.1916,3.8368,3.8368,1293.4091,1506.0787,4.3484,4.3484,1617.5663,1622.77,4.86,4.86
2026-02-15T21:05:00Z,ETH-USDT,1955.75,1955.75,1955.75,1955.75,249.8642,35.5547,464.1737,0.2557,0.2557,69.506,613.6879,0.767,0.767,265.3633,788.6758,1.2783,1.2783,494.5806,1035.5243,1.7896,1.7896,883.7576,1229.1584,2.3009,2.3009,1063.992,1551.6417,2.8122,2.8122,1136.553,1726.3553,3.3235,3.3235,1332.7778,2020.0092,3.8348,3.8348,1747.4149,2076.7628,4.3462,4.3462,1867.4276,2337.7402,4.8575,4.8575
2026-02-15T21:10:00Z,ETH-USDT,1956.15,1956.15,1956.15,1956.15,325.8755,537.7456,114.0054,0.2556,0.2556,663.186,114.5242,0.7668,0.7668,910.569,134.8418,1.278,1.278,945.1768,190.6174,1.7892,1.7892,1155.5467,262.3207,2.3004,2.3004,1400.3036,293.1317,2.8116,2.8116,1728.5345,655.5521,3.3229,3.3229,2146.0195,1054.2762,3.8341,3.8341,2270.1169,1154.3364,4.3453,4.3453,2322.1525,1220.5306,4.8565,4.8565
2026-02-15T21:15:00Z,ETH-USDT,1957.35,1957.35,1957.35,1957.35,417.95185,4.109,831.7947,1.2772,1.2772,511.8922,1499.0388,1.7881,1.7881,537.7866,1741.6501,2.299,2.299,767.7981,3288.2332,2.8099,2.8099,828.4551,4324.0685,3.3208,3.3208,1238.7717,4421.3377,3.8317,3.8317,1299.6263,4458.9128,4.3426,4.3426,1331.2892,4835.9139,4.8535,4.8535,1401.2448,4926.3334,5.3644,5.3644,1456.9472,4963.7799,5.8753,5.8753
2026-02-15T21:20:00Z,ETH-USDT,1956.45,1956.45,1956.45,1956.45,195.1673,389.8393,0.4953,0.2556,0.2556,565.6098,0.6052,0.7667,0.7667,797.73,104.5314,1.2778,1.2778,1077.2717,122.0618,1.789,1.789,1278.8466,470.1499,2.3001,2.3001,1644.4366,758.1689,2.8112,2.8112,2084.3281,830.1758,3.3223,3.3223,2214.7749,873.7401,3.8335,3.8335,2343.1182,1220.8787,4.3446,4.3446,2364.6452,1344.759,4.8557,4.8557
2026-02-15T21:25:00Z,ETH-USDT,1954.15,1954.15,1954.15,1954.15,338.5818,672.4881,4.6755,0.2559,0.2559,714.0983,5.476,0.7676,0.7676,799.9809,18.2144,1.2793,1.2793,979.8161,20.8332,1.7911,1.7911,1094.4516,24.3149,2.3028,2.3028,1458.7731,32.0878,2.8145,2.8145,1655.0319,33.9342,3.3263,3.3263,1811.75,316.4586,3.838,3.838,2093.9944,736.495,4.3497,4.3497,2703.5734,779.9115,4.8614,4.8614
2026-02-15T21:30:00Z,ETH-USDT,1959.35,1959.35,1959.35,1959.35,87.886,14.6189,161.1531,0.2552,0.2552,45.1907,228.2134,0.7656,0.7656,193.0525,406.0999,1.2759,1.2759,403.8227,664.9771,1.7863,1.7863,652.9881,693.087,2.2967,2.2967,870.0566,1112.4327,2.8071,2.8071,1031.7317,1241.3686,3.3174,3.3174,1255.8742,1333.5197,3.8278,3.8278,1719.2818,1472.0746,4.3382,4.3382,1764.1757,1673.4769,4.8485,4.8485
2026-02-15T21:35:00Z,ETH-USDT,1957.05,1957.05,1957.05,1957.05,180.63355,355.5718,5.6953,0.2555,0.2555,579.2244,7.8113,0.7665,0.7665,678.644,12.8431,1.2774,1.2774,937.7241,82.4066,1.7884,1.7884,1064.8984,161.7611,2.2994,2.2994,1182.0507,342.7969,2.8104,2.8104,1518.641,553.73,3.3213,3.3213,1606.9475,1082.0358,3.8323,3.8323,1786.3454,1138.3824,4.3433,4.3433,1869.1198,1211.7957,4.8542,4.8542
2026-02-15T21:40:00Z,ETH-USDT,1954.75,1954.75,1954.75,1954.75,72.78795,145.5082,0.0677,0.7674,0.7674,292.4484,0.2145,1.2789,1.2789,1749.7773,34.9676,1.7905,1.7905,2201.8749,45.3192,2.3021,2.3021,2456.7888,91.4119,2.8137,2.8137,2526.1395,224.4841,3.3252,3.3252,2667.1873,482.109,3.8368,3.8368,2726.8214,796.7444,4.3484,4.3484,2756.767,894.0364,4.86,4.86,2841.6774,1389.1447,5.3715,5.3715
2026-02-15T21:45:00Z,ETH-USDT,1955.25,1955.25,1955.25,1955.25,183.4471,0.1111,366.7831,0.2557,0.2557,0.1188,662.739,1.7901,0.7672,118.4617,764.7687,2.3015,1.2786,319.6058,1102.7659,2.8129,1.7901,381.4064,1384.7148,3.3244,2.3015,606.617,1883.9453,3.8358,2.8129,695.259,2200.8916,4.3473,3.3244,878.2478,2335.8601,4.8587,3.8358,1064.7388,2401.0485,5.3702,4.3473,1495.7658,2626.7771,5.8816,4.8587
2026-02-15T21:50:00Z,ETH-USDT,1957.65,1957.65,1957.65,1957.65,395.76085,667.6874,123.8343,0.2554,0.2554,672.2046,171.7065,0.7662,0.7662,697.2805,235.6147,1.277,1.277,891.2054,265.1638,1.7879,1.7879,1068.5322,343.6072,2.2987,2.2987,1282.1046,426.1548,2.8095,2.8095,1656.0447,518.441,3.3203,3.3203,1727.9431,681.69,3.8311,3.8311,1769.8221,748.0966,4.3419,4.3419,1806.0648,982.8272,4.8528,4.8528
2026-02-15T21:55:00Z,ETH-USDT,1958.15,1958.15,1958.15,1958.15,266.29635,0.06,532.5327,0.2553,0.2553,3.098,1103.7335,0.766,0.766,3.1057,1224.0257,1.2767,1.2767,3.2015,1506.5289,1.7874,1.7874,3.3113,1528.7591,2.2981,2.2981,173.1301,1835.4922,2.8088,2.8088,177.361,1909.8936,3.3195,3.3195,518.631,1984.0474,3.8301,3.8301,643.5665,2397.4813,4.3408,4.3408,796.06,2456.6809,4.8515,4.8515
2026-02-15T22:00:00Z,ETH-USDT,1959.75,1959.75,1959.75,1959.75,493.2692,964.2828,22.2556,0.2551,0.2551,1034.6794,80.3238,0.7654,0.7654,1361.0142,105.7475,1.2757,1.2757,1652.8331,155.0697,1.7859,1.7859,1751.1222,190.7929,2.2962,2.2962,1765.7749,284.2006,2.8065,2.8065,1831.0772,336.0246,3.3167,3.3167,1891.4396,362.32,3.827,3.827,2002.8977,737.2562,4.3373,4.3373,2080.1564,1108.3173,4.8476,4.8476
2026-02-15T22:05:00Z,ETH-USDT,1961.05,1961.05,1961.05,1961.05,433.3801,214.6604,652.0998,0.255,0.255,216.8621,1088.8421,0.7649,0.7649,513.4382,1242.9544,1.2748,1.2748,633.5353,1578.4112,1.7848,1.7848,855.8119,1959.6604,2.2947,2.2947,1026.7229,2109.4765,2.8046,2.8046,1069.4433,2368.8871,3.3146,3.3146,1236.6311,2436.4858,3.8245,3.8245,1474.6172,2475.1641,4.3344,4.3344,1662.0465,2867.8721,4.8443,4.8443
2026-02-15T22:10:00Z,ETH-USDT,1959.0,1959.0,1959.0,1959.0,505.8892,1011.7107,0.0677,0.5105,0.5105,1372.1076,0.0754,1.0209,1.0209,1566.5779,32.7383,1.5314,1.5314,1763.8926,54.4886,2.0419,2.0419,2018.5127,111.6717,2.5523,2.5523,2114.6926,118.9907,3.0628,3.0628,2158.2341,199.6466,3.5733,3.5733,2342.2855,361.8612,4.0837,4.0837,2405.333,606.3089,4.5942,4.5942,2503.8312,882.5364,5.1046,5.1046
2026-02-15T22:15:00Z,ETH-USDT,1958.75,1958.75,1958.75,1958.75,182.43335,333.9674,30.8993,0.2553,0.2553,553.5076,99.8074,0.7658,0.7658,561.177,470.7755,1.2763,1.2763,714.8921,698.082,1.7869,1.7869,1112.6031,804.7299,2.2974,2.2974,1176.9559,887.8857,2.8079,2.8079,1342.2843,1176.6965,3.3184,3.3184,1395.1117,1239.8811,3.829,3.829,1458.2147,1445.8564,4.3395,4.3395,1668.5884,1583.3131,4.85,4.85
2026-02-15T22:20:00Z,ETH-USDT,1962.65,1962.65,1962.65,1962.65,144.1957,262.8333,25.5581,0.2548,0.2548,544.4607,91.6584,0.7643,0.7643,602.4491,225.7404,1.2738,1.2738,1040.7432,484.1345,1.7833,1.7833,1282.4623,614.8012,2.2928,2.2928,1318.8639,1021.825,2.8023,2.8023,1512.4475,1186.8724,3.3118,3.3118,1532.2261,1880.6359,3.8214,3.8214,1644.5481,2026.6449,4.3309,4.3309,1938.9618,2228.2051,4.8404,4.8404
2026-02-15T22:25:00Z,ETH-USDT,1962.85,1962.85,1962.85,1962.85,230.72935,201.5133,259.9454,0.2547,0.2547,231.3826,291.0727,0.7642,0.7642,418.4836,350.1561,1.2737,1.2737,768.2524,393.275,1.7831,1.7831,956.4748,428.1094,2.2926,2.2926,1237.4891,518.299,2.802,2.802,1258.408,710.3341,3.3115,3.3115,1652.2773,1108.1443,3.821,3.821,1740.7663,1135.5506,4.3304,4.3304,1793.2418,1190.48,4.8399,4.8399
2026-02-15T22:30:00Z,ETH-USDT,1964.85,1964.85,1964.85,1964.85,352.46685,0.0097,704.924,0.2545,0.2545,0.0174,750.1994,0.7634,0.7634,0.0251,808.954,1.2724,1.2724,0.0328,843.5145,1.7813,1.7813,0.1883,918.202,2.2903,2.2903,0.196,1422.1331,2.7992,2.7992,0.2037,1936.8223,3.3081,3.3081,119.5374,2021.0621,3.8171,3.8171,291.4179,2074.9878,4.326,4.326,296.8571,2253.5209,4.835,4.835
2026-02-15T22:35:00Z,ETH-USDT,1966.35,1966.35,1966.35,1966.35,172.5747,345.1417,0.0077,0.2543,0.2543,770.6509,0.5239,0.7628,0.7628,2176.3545,0.9746,1.2714,1.2714,2216.4335,29.4109,1.7799,1.7799,2389.8045,61.0678,2.2885,2.2885,2423.425,89.7667,2.7971,2.7971,2457.9753,136.3085,3.3056,3.3056,2501.4014,157.7991,3.8142,3.8142,2547.0234,209.8182,4.3227,4.3227,2569.075,452.6777,4.8313,4.8313
